Email;Event;EyeCenter0X;EyeCenter0Y;EyeCenter0Z;EyeCenter1X;EyeCenter1Y;EyeCenter1Z;Framecount;GazeConfidence;GazeDistance;GazeNormal0X;GazeNormal0Y;GazeNormal0Z;GazeNormal1X;GazeNormal1Y;GazeNormal1Z;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;LocalGazeDirectionX;LocalGazeDirectionY;LocalGazeDirectionZ;PupilTime;PupilTimeSample;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;Timestamp;UnityToPupilTimeOffset;ViewportLowerLeftX;ViewportLowerLeftY;ViewportLowerLeftZ;ViewportLowerMiddleX;ViewportLowerMiddleY;ViewportLowerMiddleZ;ViewportLowerRightX;ViewportLowerRightY;ViewportLowerRightZ;ViewportUpperLeftX;ViewportUpperLeftY;ViewportUpperLeftZ;ViewportUpperMiddleX;ViewportUpperMiddleY;ViewportUpperMiddleZ;ViewportUpperRightX;ViewportUpperRightY;ViewportUpperRightZ;WorldGazeDirectionX;WorldGazeDirectionY;WorldGazeDirectionZ;WorldGazeHitObjectIsMole;WorldGazeHitObjectIsWall;WorldGazeHitObjectMoleID;WorldGazeHitObjectName;WorldGazeHitPositionX;WorldGazeHitPositionY;WorldGazeHitPositionZ;WorldGazeOriginX;WorldGazeOriginY;WorldGazeOriginZ
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8902;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0202;1.2086;-0.2073;355.4888;5.4375;1.5894;0.2484;0.8832;0.0023;0.0058;0.0009;0.0057;-0.3901;1.0617;0.2013;308.9201;330.1040;4.8027;0.0234;5.2205;4.8545;NULL;NULL;NULL;NULL;NULL;0.0536;0.0729;0.0023;4.4855;3.1002;6.3127;0.0000;0.0000;0.0000;0.0014;0.0035;0.0025;0.4620;1.0715;0.2653;329.7438;23.3507;346.3585;0.8490;1.0793;0.0674;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.7190;NULL;-1.9886;-0.2160;4.4166;0.5675;-1.7520;3.7519;3.1596;0.1443;3.8284;-2.7904;3.0754;4.9464;0.5548;5.5033;5.4241;3.1068;3.2060;4.1188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8903;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0231;1.2097;-0.2083;354.8618;7.1737;1.5419;0.6270;1.7361;0.0474;0.0038;0.0019;0.0041;-0.3863;1.0637;0.2054;308.5611;334.9289;1.6448;0.3590;4.8249;3.1579;NULL;NULL;NULL;NULL;NULL;0.0247;0.0580;0.0007;4.5102;3.0422;6.3134;0.0000;0.0000;0.0000;0.0002;0.0038;0.0027;0.4623;1.0677;0.2680;330.3913;21.9525;347.4618;0.6475;1.3982;1.1033;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.7920;NULL;-1.8442;-0.1646;4.4896;0.6914;-1.7073;3.7648;3.2837;0.1903;3.7422;-2.6314;3.1323;5.0073;0.7254;5.5660;5.3570;3.2380;3.2551;4.0004;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8904;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0316;1.2124;-0.2104;353.3352;12.2317;1.5611;1.5266;5.0580;0.0192;0.0130;0.0115;0.0027;-0.3993;1.0752;0.2027;306.3414;332.5880;0.1473;2.2197;2.3409;1.4975;NULL;NULL;NULL;NULL;NULL;0.0149;0.0632;0.0017;4.5251;2.9790;6.3150;0.0000;0.0000;0.0000;0.0083;0.0044;0.0009;0.4706;1.0633;0.2689;331.0127;22.6501;348.1731;0.6215;0.6975;0.7113;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.8200;NULL;-1.4063;-0.0442;4.6680;1.0648;-1.5961;3.7626;3.6336;0.3096;3.4621;-2.1645;3.2623;5.1675;1.1955;5.7166;5.1562;3.5926;3.3800;3.6437;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8905;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0360;1.2138;-0.2117;352.5984;14.8887;1.6494;0.7368;2.6570;0.0883;0.0088;0.0051;0.0008;-0.4081;1.0803;0.2020;306.1549;331.5630;0.9506;0.1866;1.0251;0.8033;NULL;NULL;NULL;NULL;NULL;0.1415;0.0729;0.0157;4.6666;2.9061;6.2993;0.0000;0.0000;0.0000;0.0045;0.0003;0.0002;0.4751;1.0636;0.2691;331.2383;22.9281;348.9772;0.2256;0.2781;0.8041;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.8530;NULL;-1.1674;0.0110;4.7431;1.2663;-1.5415;3.7423;3.8092;0.3713;3.2996;-1.9173;3.3201;5.2375;1.4267;5.7883;5.0403;3.7620;3.4434;3.4459;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8906;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0392;1.2147;-0.2131;352.2908;16.7549;1.5710;0.3076;1.8662;0.0784;0.0113;0.0059;0.0001;-0.4194;1.0861;0.2020;306.2999;330.4948;1.5158;0.1451;1.0682;0.5652;NULL;NULL;NULL;NULL;NULL;0.0759;0.0041;0.0115;4.7425;2.9102;6.2879;0.0000;0.0000;0.0000;0.0045;0.0027;0.0005;0.4796;1.0662;0.2686;330.8492;23.0358;347.9961;0.3891;0.1077;0.9811;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.8861;NULL;-1.0028;0.0392;4.7847;1.3976;-1.5186;3.7142;3.9243;0.3918;3.1787;-1.7371;3.3510;5.2848;1.5981;5.8182;4.9657;3.8811;3.4647;3.3096;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8907;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0408;1.2155;-0.2142;351.9024;17.6824;1.3612;0.3884;0.9275;0.2098;0.0102;0.0046;0.0005;-0.4296;1.0908;0.2025;306.5692;329.1235;0.2914;0.2693;1.3713;1.2244;NULL;NULL;NULL;NULL;NULL;0.0739;0.0405;0.0137;4.8164;2.9507;6.2742;0.0000;0.0000;0.0000;0.0042;0.0029;0.0009;0.4838;1.0691;0.2677;330.5762;23.6307;347.6476;0.2730;0.5949;0.3485;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.9251;NULL;-0.9243;0.0793;4.8081;1.4569;-1.4902;3.7119;3.9776;0.4123;3.1225;-1.6460;3.3959;5.2945;1.6872;5.8556;4.9046;3.9407;3.4862;3.2307;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0413;1.2164;-0.2150;351.4879;17.9681;1.0715;0.4146;0.2857;0.2897;0.0085;0.0023;0.0015;-0.4381;1.0931;0.2040;307.5222;328.7682;359.6862;0.9530;0.3553;359.3948;NULL;NULL;NULL;NULL;NULL;0.0665;0.0428;0.0119;4.8829;2.9935;6.2623;0.0000;0.0000;0.0000;0.0019;0.0019;0.0001;0.4856;1.0710;0.2676;330.5107;23.3342;348.7657;0.0656;0.2965;1.1182;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.9521;NULL;-0.9052;0.1250;4.8207;1.4672;-1.4598;3.7277;3.9902;0.4313;3.1116;-1.6165;3.4474;5.2823;1.7213;5.8952;4.8575;3.9616;3.5060;3.1941;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8909;0.7349;0.0371;-0.0946;-0.9847;-0.1466;0.8598;0.2245;0.4586;0.0412;1.2172;-0.2156;351.0979;17.9399;0.8546;0.3900;0.0281;0.2168;0.0049;0.0011;0.0012;-0.4430;1.0942;0.2052;308.3277;329.2899;359.3334;0.8056;0.5218;0.3528;0.8566;-0.5108;0.0724;270328.180225;270328.0406345;0.0283;0.0279;0.0061;4.9112;3.0214;6.2562;0.0000;0.0000;0.0000;0.0002;0.0010;0.0001;0.4858;1.0720;0.2677;330.6229;22.7957;349.3262;0.1122;0.5385;0.5605;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.9871;270113.136469653;-0.9122;0.1656;4.8272;1.4590;-1.4309;3.7489;3.9854;0.4517;3.1211;-1.6191;3.4924;5.2627;1.7227;5.9320;4.8228;3.9612;3.5270;3.1801;0.8679;-0.4808;-0.1248;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0412;1.2172;-0.2156
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8910;0.8478;0.0364;-0.1086;-0.9832;-0.1470;0.8796;0.1978;0.4327;0.0409;1.2179;-0.2161;350.7622;17.8709;0.7270;0.3357;0.0690;0.1276;0.0041;0.0018;0.0016;-0.4471;1.0960;0.2036;308.1647;328.5224;0.6721;0.1630;0.7676;358.6614;0.8594;-0.5101;0.0359;270328.210595;270328.1164005;0.0020;0.0161;0.0018;4.9132;3.0376;6.2544;0.0000;0.0000;0.0000;0.0002;0.0012;0.0002;0.4856;1.0732;0.2675;330.5612;22.4099;348.7093;0.0617;0.3857;0.6169;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.0171;270113.136469653;-0.9207;0.1981;4.8317;1.4518;-1.4058;3.7671;3.9797;0.4721;3.1314;-1.6273;3.5278;5.2453;1.7159;5.9636;4.7953;3.9563;3.5477;3.1712;0.8595;-0.4869;-0.1557;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0409;1.2179;-0.2161
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8911;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0406;1.2181;-0.2163;350.6476;17.7479;0.7189;0.1146;0.1231;0.0081;0.0033;0.0009;0.0022;-0.4504;1.0969;0.2014;307.9583;327.7874;0.2144;0.2064;0.7350;0.4577;NULL;NULL;NULL;NULL;NULL;0.0042;0.0191;0.0008;4.9090;3.0567;6.2536;0.0000;0.0000;0.0000;0.0003;0.0008;0.0002;0.4853;1.0739;0.2673;330.5281;22.0261;348.8123;0.0331;0.3839;0.1030;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.0451;NULL;-0.9315;0.2077;4.8314;1.4440;-1.3971;3.7750;3.9725;0.4808;3.1412;-1.6406;3.5379;5.2369;1.7024;5.9744;4.7895;3.9475;3.5565;3.1749;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8912;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0397;1.2182;-0.2164;350.5622;17.3485;0.7412;0.0854;0.3994;0.0223;0.0033;0.0003;0.0025;-0.4536;1.0972;0.1989;307.9194;327.2649;359.3519;0.0389;0.5224;359.1375;NULL;NULL;NULL;NULL;NULL;0.0068;0.0116;0.0001;4.9022;3.0683;6.2538;0.0000;0.0000;0.0000;0.0015;0.0001;0.0000;0.4839;1.0738;0.2673;330.6187;21.2729;349.4495;0.0907;0.7532;0.6372;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.0761;NULL;-0.9664;0.2136;4.8258;1.4177;-1.3907;3.7879;3.9489;0.4885;3.1691;-1.6809;3.5437;5.2220;1.6631;5.9824;4.7945;3.9212;3.5641;3.1986;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0386;1.2178;-0.2164;350.7213;16.8659;0.7500;0.1591;0.4826;0.0088;0.0025;0.0004;0.0020;-0.4562;1.0968;0.1969;307.9852;327.3841;358.9631;0.0658;0.1192;0.3888;NULL;NULL;NULL;NULL;NULL;0.0250;0.0004;0.0032;4.8772;3.0687;6.2569;0.0000;0.0000;0.0000;0.0021;0.0003;0.0002;0.4818;1.0741;0.2671;330.5519;20.5098;349.2533;0.0668;0.7631;0.1961;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.1041;NULL;-1.0105;0.2003;4.8144;1.3812;-1.4028;3.7923;3.9187;0.4763;3.1998;-1.7262;3.5298;5.2136;1.6230;5.9674;4.8208;3.8928;3.5519;3.2374;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8914;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0376;1.2174;-0.2164;350.9309;16.3978;0.9182;0.2097;0.4681;0.1682;0.0022;0.0012;0.0013;-0.4584;1.0956;0.1955;308.3259;327.3649;358.6337;0.3407;0.0192;0.3293;NULL;NULL;NULL;NULL;NULL;0.0348;0.0061;0.0034;4.8424;3.0748;6.2603;0.0000;0.0000;0.0000;0.0017;0.0003;0.0014;0.4801;1.0744;0.2657;330.2801;20.3396;348.8360;0.2718;0.1702;0.4173;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.1331;NULL;-1.0484;0.1763;4.8018;1.3539;-1.4183;3.7912;3.8926;0.4677;3.2264;-1.7729;3.5027;5.2099;1.5749;5.9478;4.8535;3.8611;3.5431;3.2771;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8915;0.8975;0.0421;-0.0564;-0.9893;-0.1344;0.8638;0.1624;0.4770;0.0354;1.2167;-0.2161;351.1642;15.0842;1.1747;0.2333;1.3136;0.2565;0.0030;0.0019;0.0010;-0.4614;1.0937;0.1945;308.7698;327.2392;358.3675;0.4439;0.1258;0.2662;0.8057;-0.5775;0.1315;270328.361749;270328.2791585;0.0301;0.0061;0.0031;4.8123;3.0809;6.2634;0.0000;0.0000;0.0000;0.0027;0.0010;0.0020;0.4774;1.0753;0.2637;329.3909;19.9291;350.7563;0.8892;0.4104;1.9203;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.1691;270113.136469653;-1.1585;0.1464;4.7713;1.2707;-1.4355;3.8063;3.8154;0.4612;3.3077;-1.9026;3.4685;5.1801;1.4445;5.9256;4.9107;3.7728;3.5362;3.3734;0.8455;-0.5340;-0.0041;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0354;1.2167;-0.2161
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8916;0.9803;0.0426;-0.0644;-0.9884;-0.1379;0.8536;0.1626;0.4949;0.0328;1.2164;-0.2159;351.3318;13.5902;1.1062;0.1676;1.4941;0.0685;0.0034;0.0022;0.0009;-0.4648;1.0915;0.1936;309.3172;326.9835;358.2382;0.5474;0.2557;0.1293;0.7882;-0.5951;0.1566;270328.390146;270328.287449;0.0456;0.0174;0.0067;4.7667;3.0983;6.2701;0.0000;0.0000;0.0000;0.0027;0.0009;0.0004;0.4747;1.0762;0.2633;329.1202;18.9780;351.9118;0.2707;0.9512;1.1555;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.1977;270113.136469653;-1.2935;0.1357;4.7357;1.1573;-1.4483;3.8308;3.7176;0.4448;3.4040;-2.0420;3.4582;5.1334;1.3155;5.9097;4.9582;3.6790;3.5197;3.4764;0.8341;-0.5495;0.0476;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0328;1.2164;-0.2159
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8917;0.9358;0.0431;-0.0644;-0.9884;-0.1379;0.8478;0.1638;0.5044;0.0304;1.2160;-0.2158;351.4637;12.1709;1.2947;0.1319;1.4193;0.1885;0.0033;0.0020;0.0012;-0.4681;1.0896;0.1924;309.6752;326.3420;358.5699;0.3580;0.6415;0.3317;0.7799;-0.6020;0.1712;270328.425968;270328.291813;0.0466;0.0156;0.0064;4.7201;3.1139;6.2765;0.0000;0.0000;0.0000;0.0026;0.0002;0.0006;0.4721;1.0760;0.2638;329.7220;18.4283;350.5760;0.6017;0.5497;1.3357;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.2327;270113.136469653;-1.4129;0.1171;4.6989;1.0634;-1.4578;3.8491;3.6282;0.4433;3.4902;-2.1797;3.4364;5.0880;1.1744;5.8971;5.0016;3.5796;3.5178;3.5706;0.8295;-0.5523;0.0830;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0304;1.2160;-0.2158
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8918;0.9470;0.0449;-0.0878;-0.9858;-0.1433;0.8507;0.1052;0.5151;0.0267;1.2160;-0.2156;351.4977;9.8791;1.6670;0.0339;2.2918;0.3723;0.0035;0.0022;0.0013;-0.4716;1.0873;0.1911;310.0504;325.8148;358.6728;0.3752;0.5272;0.1029;0.7268;-0.6595;0.1919;270328.460094;270328.3694135;0.0413;0.0017;0.0060;4.6788;3.1122;6.2825;0.0000;0.0000;0.0000;0.0001;0.0005;0.0003;0.4720;1.0755;0.2641;330.2741;18.8265;349.8032;0.5522;0.3982;0.7729;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.2677;270113.136469653;-1.6004;0.0987;4.6371;0.9170;-1.4592;3.8820;3.4819;0.4583;3.6267;-2.4025;3.4125;5.0017;0.9370;5.8940;5.0503;3.4110;3.5323;3.7104;0.7834;-0.6027;0.1520;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0267;1.2160;-0.2156
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8919;0.9470;0.0449;-0.0878;-0.9858;-0.1433;0.8507;0.1052;0.5151;0.0208;1.2162;-0.2151;351.5160;6.3054;1.6790;0.0183;3.5737;0.0120;0.0020;0.0017;0.0008;-0.4736;1.0857;0.1903;310.1962;325.9000;358.5296;0.1458;0.0852;0.1432;0.7268;-0.6595;0.1919;270328.4878;270328.3694135;0.0026;0.0079;0.0003;4.6762;3.1043;6.2821;0.0000;0.0000;0.0000;0.0013;0.0000;0.0008;0.4707;1.0755;0.2632;330.2496;18.3945;350.6176;0.0245;0.4320;0.8144;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.2947;270113.136469653;-1.9052;0.0969;4.5265;0.6545;-1.4604;3.9291;3.2301;0.4576;3.8347;-2.7290;3.4104;4.8414;0.6005;5.8924;5.0989;3.1536;3.5316;3.9149;0.7725;-0.6026;0.2003;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0208;1.2162;-0.2151
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8920;0.8874;0.0439;-0.1249;-0.9835;-0.1305;0.8537;0.0793;0.5148;0.0151;1.2165;-0.2143;351.4875;2.6831;1.6807;0.0285;3.6223;0.0018;0.0012;0.0014;0.0002;-0.4748;1.0843;0.1901;310.2955;325.9731;358.4615;0.0993;0.0731;0.0681;0.6899;-0.6925;0.2110;270328.519001;270328.4205375;0.0221;0.0014;0.0035;4.6541;3.1057;6.2856;0.0000;0.0000;0.0000;0.0011;0.0004;0.0004;0.4696;1.0759;0.2628;330.0784;18.1978;350.8079;0.1713;0.1967;0.1903;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.3267;270113.136469653;-2.2066;0.0994;4.3967;0.3859;-1.4580;3.9630;2.9621;0.4601;4.0306;-3.0489;3.4130;4.6573;0.2577;5.8954;5.1234;2.8806;3.5341;4.1042;0.7235;-0.6333;0.2746;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0151;1.2165;-0.2143
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8921;0.8874;0.0439;-0.1249;-0.9835;-0.1305;0.8537;0.0793;0.5148;0.0042;1.2169;-0.2136;351.2463;355.7115;1.4404;0.2412;353.0283;0.2404;0.0015;0.0012;0.0000;-0.4763;1.0832;0.1900;310.4501;326.2558;358.1988;0.1547;0.2827;0.2627;0.6899;-0.6925;0.2110;270328.550011;270328.4205375;0.0198;0.0066;0.0021;4.6343;3.1123;6.2877;0.0000;0.0000;0.0000;0.0014;0.0005;0.0006;0.4682;1.0754;0.2622;330.2589;17.7780;350.4575;0.1806;0.4198;0.3504;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.3570;270113.136469653;-2.7684;0.1289;4.0962;-0.1493;-1.4407;3.9880;2.4080;0.4676;4.3620;-3.6214;3.4468;4.2392;-0.3854;5.9182;5.0956;2.3317;3.5422;4.4132;0.6818;-0.6350;0.3632;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0042;1.2169;-0.2136
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0383;-0.0073;0.0110;8922;0.8985;0.0430;-0.1560;-0.9801;-0.1227;0.8468;0.0747;0.5266;-0.0060;1.2172;-0.2145;351.2161;349.9487;1.5209;0.0302;5.7628;0.0805;0.0017;0.0010;0.0000;-0.4780;1.0821;0.1901;310.6510;326.1509;358.0755;0.2008;0.1049;0.1234;0.6556;-0.7157;0.2410;270328.582953;270328.4456725;0.0231;0.0065;0.0037;4.6112;3.1058;6.2914;0.0000;0.0000;0.0000;0.0014;0.0006;0.0005;0.4668;1.0749;0.2617;330.4008;17.4837;350.6351;0.1418;0.2943;0.1776;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.3899;270113.136469653;-3.1951;0.1282;3.7967;-0.5763;-1.4379;3.9527;1.9282;0.4741;4.5796;-4.0623;3.4451;3.8510;-0.9316;5.9214;5.0255;1.8433;3.5486;4.6205;0.6038;-0.6530;0.4571;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;-0.0060;1.2172;-0.2145
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8923;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0144;1.2172;-0.2161;351.2368;345.4491;2.5566;0.0207;4.4996;1.0357;0.0024;0.0006;0.0003;-0.4804;1.0815;0.1898;310.8366;325.6233;358.4194;0.1857;0.5276;0.3439;NULL;NULL;NULL;NULL;NULL;0.0230;0.0090;0.0034;4.5882;3.0968;6.2948;0.0000;0.0000;0.0000;0.0009;0.0011;0.0011;0.4659;1.0738;0.2606;330.5449;17.6062;350.2170;0.1441;0.1225;0.4181;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.4219;NULL;-3.4786;0.0832;3.5467;-0.8524;-1.4359;3.9068;1.5638;0.5217;4.7136;-4.4051;3.3845;3.5216;-1.4158;5.9189;4.9194;1.4226;3.5943;4.7353;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8924;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0201;1.2167;-0.2177;351.4802;342.8407;3.2609;0.2433;2.6084;0.7044;0.0022;0.0001;0.0008;-0.4825;1.0815;0.1889;310.9633;325.0641;358.8915;0.1267;0.5592;0.4721;NULL;NULL;NULL;NULL;NULL;0.0148;0.0176;0.0036;4.5734;3.0792;6.2983;0.0000;0.0000;0.0000;0.0010;0.0013;0.0008;0.4649;1.0724;0.2598;330.6435;17.6528;350.7047;0.0986;0.0466;0.4877;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.4534;NULL;-3.6304;0.0345;3.3897;-1.0031;-1.4513;3.8635;1.3503;0.5363;4.7759;-4.5972;3.3236;3.3258;-1.7047;5.8947;4.8540;1.1687;3.6069;4.7930;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8925;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0235;1.2163;-0.2185;351.6703;341.4224;3.7909;0.1901;1.4183;0.5300;0.0012;0.0004;0.0009;-0.4838;1.0819;0.1880;310.8827;324.9109;358.7914;0.0807;0.1532;0.1001;NULL;NULL;NULL;NULL;NULL;0.0155;0.0210;0.0040;4.5579;3.0582;6.3023;0.0000;0.0000;0.0000;0.0010;0.0013;0.0005;0.4639;1.0711;0.2593;330.6107;17.5167;350.7556;0.0328;0.1361;0.0509;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:36.4874;NULL;-3.7056;-0.0027;3.3031;-1.0757;-1.4630;3.8379;1.2362;0.5469;4.8055;-4.7026;3.2769;3.2174;-1.8717;5.8753;4.8134;1.0244;3.6156;4.8191;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
